Date,Equal_Weight,60_40_Stock_Bond,SPY_Only
2016-09-15 00:00:00-04:00,-0.016777846049980685,-0.022043224205394365,-0.01738976190445183
2016-09-16 00:00:00-04:00,-0.016006641494643124,-0.019014682938045046,-0.021188122419395106
2016-09-19 00:00:00-04:00,-0.015634071871155498,-0.019787157764529394,-0.02100447901227482
2016-09-20 00:00:00-04:00,-0.016426505090821684,-0.019780628506655715,-0.020958934146027217
2016-09-21 00:00:00-04:00,-0.001914303570328627,-0.006927414695471704,-0.009949276031818869
2016-09-22 00:00:00-04:00,0.0,-0.00112368607667487,-0.0037102799968247667
2016-09-23 00:00:00-04:00,-0.003334171177130538,-0.004452075400185759,-0.009169157537089741
2016-09-26 00:00:00-04:00,-0.00823672889627241,-0.007159858928104178,-0.017197009524082128
2016-09-27 00:00:00-04:00,0.0,0.0,-0.011096112029960584
2016-09-28 00:00:00-04:00,0.0,0.0,-0.006187432739992098
2016-09-29 00:00:00-04:00,-0.002754063560872185,-0.0016681806042730593,-0.01517880263847919
2016-09-30 00:00:00-04:00,0.0,0.0,-0.007747100418622493
2016-10-03 00:00:00-04:00,-0.0023048910290713797,-0.002517338661774558,-0.01013251278834781
2016-10-04 00:00:00-04:00,-0.012007277858423456,-0.008970538975187695,-0.01517880263847919
2016-10-05 00:00:00-04:00,-0.010738324501116359,-0.008745821735318118,-0.010820809579516857
2016-10-06 00:00:00-04:00,-0.015019392619379924,-0.012608928254237619,-0.01013251278834781
2016-10-07 00:00:00-04:00,-0.016745571609611862,-0.014099242176636393,-0.013527231926170521
2016-10-10 00:00:00-04:00,-0.013953109929599762,-0.013551804970492715,-0.008389689683307174
2016-10-11 00:00:00-04:00,-0.024359288927727155,-0.022725819361129048,-0.020913063959306467
2016-10-12 00:00:00-04:00,-0.023356489716460392,-0.02181562321349573,-0.019628454740765345
2016-10-13 00:00:00-04:00,-0.026653377647987496,-0.024223190947606228,-0.022839937122059114
2016-10-14 00:00:00-04:00,-0.02654042452283396,-0.026722476221754894,-0.02233528373801048
2016-10-17 00:00:00-04:00,-0.0275757098369593,-0.02649217127941176,-0.025729921545714872
2016-10-18 00:00:00-04:00,-0.01987308393070551,-0.019664851262456484,-0.019628454740765345
2016-10-19 00:00:00-04:00,-0.019091602639197583,-0.019600952454984784,-0.01701385409767176
2016-10-20 00:00:00-04:00,-0.017615010934693157,-0.017565365256628104,-0.01884874289662769
2016-10-21 00:00:00-04:00,-0.010125231927368816,-0.010565109798857247,-0.018390041029418384
2016-10-24 00:00:00-04:00,0.0,0.0,-0.014215610047458017
2016-10-25 00:00:00-04:00,0.0,0.0,-0.017518344821483883
2016-10-26 00:00:00-04:00,-0.0038386723584599982,-0.0043056681814204805,-0.019491006840839216
2016-10-27 00:00:00-04:00,-0.01140158598198437,-0.014092932661541798,-0.022105851474287633
2016-10-28 00:00:00-04:00,-0.013422967684701493,-0.01715060513301599,-0.024995673237706878
2016-10-31 00:00:00-04:00,-0.010538927283642323,-0.013494498287128115,-0.024950047041340958
2016-11-01 00:00:00-04:00,-0.017113366311414604,-0.020333723335994154,-0.03201470643731191
2016-11-02 00:00:00-04:00,-0.019185477664847853,-0.022216361748578353,-0.037840545471344314
2016-11-03 00:00:00-04:00,-0.0244266819258538,-0.029578283246547942,-0.04224416472667282
2016-11-04 00:00:00-04:00,-0.025907516856076295,-0.028835383689431192,-0.04329950434172761
2016-11-07 00:00:00-05:00,-0.009154842953160908,-0.013244087867298863,-0.022197266527256496
2016-11-08 00:00:00-05:00,-0.00881031594540046,-0.013318383356086153,-0.017793728602046435
2016-11-09 00:00:00-05:00,-0.017020806926746745,-0.031043583469178473,-0.007380138924855455
2016-11-10 00:00:00-05:00,-0.03324790669742758,-0.04685348510833107,-0.004903067511806445
2016-11-11 00:00:00-05:00,0.0,-0.0058701572900655636,-0.0071966581779716815
2016-11-14 00:00:00-05:00,-0.014704094038966919,-0.019252212783531283,-0.006416865003715834
2016-11-15 00:00:00-05:00,-0.0006548631646480907,-0.0067331547589848375,0.0
2016-11-16 00:00:00-05:00,0.0,0.0,-0.0018784931379119553
2016-11-17 00:00:00-05:00,0.0,-0.0002903150775302494,0.0
2016-11-18 00:00:00-05:00,-0.001987504006557508,-0.0014836567616578642,-0.0022372826249401276
2016-11-21 00:00:00-05:00,0.0,0.0,0.0
2016-11-22 00:00:00-05:00,0.0,0.0,0.0
2016-11-23 00:00:00-05:00,-0.005675768779783776,-0.0031054866409092083,0.0
2016-11-25 00:00:00-05:00,-0.00452566215142448,-0.0008506409343680243,0.0
2016-11-28 00:00:00-05:00,-0.002575071575482504,0.0,-0.00469493412590123
2016-11-29 00:00:00-05:00,-0.0019561277328388996,0.0,-0.0027537178832954695
2016-11-30 00:00:00-05:00,-0.013429007712090723,-0.012383047925802085,-0.005146003791674134
2016-12-01 00:00:00-05:00,-0.029943923851877944,-0.02959075909908641,-0.008803141544956664
2016-12-02 00:00:00-05:00,-0.02585581771054176,-0.024915646315940107,-0.008306372663577373
2016-12-05 00:00:00-05:00,-0.015708292952720467,-0.015256305374203636,-0.0023477071639080127
2016-12-06 00:00:00-05:00,-0.013119647716724022,-0.012965265409840188,0.0
2016-12-07 00:00:00-05:00,-3.473155300770959e-05,0.0,0.0
2016-12-08 00:00:00-05:00,-0.0054489597899650515,-0.007472686307767457,0.0
2016-12-09 00:00:00-05:00,-0.007283071212355669,-0.010645428726382945,0.0
2016-12-12 00:00:00-05:00,-0.010765738481139498,-0.013870632342652353,-0.0011479153861284467
2016-12-13 00:00:00-05:00,-0.002492865693835502,-0.005074846367507073,0.0
2016-12-14 00:00:00-05:00,0.0,-0.00313085600796596,-0.00825410031178418
2016-12-15 00:00:00-05:00,0.0,0.0,-0.0041708746195328545
2016-12-16 00:00:00-05:00,0.0,0.0,-0.006118299897265531
2016-12-19 00:00:00-05:00,0.0,0.0,-0.003954243212228943
2016-12-20 00:00:00-05:00,0.0,0.0,-0.00011209099048427239
2016-12-21 00:00:00-05:00,0.0,0.0,-0.002894438465393383
2016-12-22 00:00:00-05:00,0.0,0.0,-0.004616747670570277
2016-12-23 00:00:00-05:00,0.0,0.0,-0.003159642635240613
2016-12-27 00:00:00-05:00,0.0,0.0,-0.0006861681118881069
2016-12-28 00:00:00-05:00,-0.013223568592137119,-0.010488568539293513,-0.00894501672257484
2016-12-29 00:00:00-05:00,-0.007703553651854387,-0.00658005827293786,-0.009165773701056359
2016-12-30 00:00:00-05:00,-0.01973582183684123,-0.01612682088228958,-0.012787480308182046
2017-01-03 00:00:00-05:00,-0.021125984406733113,-0.01748746657985868,-0.005235271983339945
2017-01-04 00:00:00-05:00,-0.01498861927536116,-0.011519200867556872,0.0
2017-01-05 00:00:00-05:00,-0.0132409172047119,-0.008372979799572473,-0.000794447254746455
2017-01-06 00:00:00-05:00,-0.01030889548904352,-0.006900727175846438,0.0
2017-01-09 00:00:00-05:00,-0.0014677869514346936,0.0,-0.003300928081067354
2017-01-10 00:00:00-05:00,-0.0018105204984652026,-0.0011122138260473181,-0.003300928081067354
2017-01-11 00:00:00-05:00,-0.0003502254410487925,0.0,-0.0004840502720340083
2017-01-12 00:00:00-05:00,-0.005046599622061039,-0.0053226214750208495,-0.002992656321281654
2017-01-13 00:00:00-05:00,-0.004228392088351308,-0.006162542916836834,-0.0007042776313777374
2017-01-17 00:00:00-05:00,-0.005363908640926962,-0.006722147889484263,-0.0042252779274707004
2017-01-18 00:00:00-05:00,-0.005248279929662738,-0.00853823690814301,-0.0020247109215318785
2017-01-19 00:00:00-05:00,-0.004196305103698225,-0.009165247244466192,-0.00572141215771403
2017-01-20 00:00:00-05:00,-0.0037916174273377127,-0.009660279201932926,-0.0020684616191965484
2017-01-23 00:00:00-05:00,0.0,-0.003899581405961111,-0.004665422357522162
2017-01-24 00:00:00-05:00,0.0,-0.00015237554153042194,0.0
2017-01-25 00:00:00-05:00,0.0,-0.0013434675023461923,0.0
2017-01-26 00:00:00-05:00,0.0,0.0,-0.0010455945720289636
2017-01-27 00:00:00-05:00,0.0,0.0,-0.00261356416924977
2017-01-30 00:00:00-05:00,-0.00638515111725292,-0.007133479366991564,-0.008799301350274975
2017-01-31 00:00:00-05:00,-0.005767952813729482,-0.006915661371563992,-0.008886440629168674
2017-02-01 00:00:00-05:00,-0.0015879814855322013,-0.004241947446267248,-0.008494352261494562
2017-02-02 00:00:00-05:00,0.0,-0.0035172261016539388,-0.00784092283183467
2017-02-03 00:00:00-05:00,0.0,-0.002326506991187228,-0.0010020633199298934
2017-02-06 00:00:00-05:00,0.0,0.0,-0.0027882266005125698
2017-02-07 00:00:00-05:00,0.0,0.0,-0.0027443882496330603
2017-02-08 00:00:00-05:00,0.0,0.0,-0.0014377597143981548
2017-02-09 00:00:00-05:00,-0.0028357628835659213,-0.004293704447126048,0.0
2017-02-10 00:00:00-05:00,-0.005384221764103259,-0.007122923313018307,0.0
2017-02-13 00:00:00-05:00,-0.010974300166518701,-0.011913023160736691,0.0
2017-02-14 00:00:00-05:00,-0.009546944730192936,-0.012579926111050709,0.0
2017-02-15 00:00:00-05:00,-0.00750310095034002,-0.012540777309988827,0.0
2017-02-16 00:00:00-05:00,-0.00858535546446659,-0.012955520287342398,-0.0008513230056180566
2017-02-17 00:00:00-05:00,-0.006962542797755143,-0.009535053635367573,0.0
2017-02-21 00:00:00-05:00,0.0,-0.0035878873039862196,0.0
2017-02-22 00:00:00-05:00,-0.0001714790436054041,-0.003530006796578606,-0.0008877799092841807
2017-02-23 00:00:00-05:00,-0.013507998528838532,-0.016052811232963947,-0.0002112129166311411
2017-02-24 00:00:00-05:00,-0.008519919210911187,-0.009786577560726203,0.0
2017-02-27 00:00:00-05:00,-0.006027229859408207,-0.008287299451282891,0.0
2017-02-28 00:00:00-05:00,-0.011508563057598245,-0.012426768701035089,-0.002699339622922051
2017-03-01 00:00:00-05:00,-0.005799901795551664,-0.011219476992242811,0.0
2017-03-02 00:00:00-05:00,-0.01881418587121906,-0.021914514085151247,-0.006297518149817174
2017-03-03 00:00:00-05:00,-0.018411051423156875,-0.02082872679662758,-0.005671912050264259
2017-03-06 00:00:00-05:00,-0.022353624880526394,-0.0245499911955215,-0.008632717324613959
2017-03-07 00:00:00-05:00,-0.022805969346999258,-0.02451685618046155,-0.011593743115741727
2017-03-08 00:00:00-05:00,-0.023519017508765436,-0.02556549455871143,-0.013428663226555842
2017-03-09 00:00:00-05:00,-0.02600576349174843,-0.028993724493738268,-0.012177671544228197
2017-03-10 00:00:00-05:00,-0.022373411476389275,-0.025200930698277228,-0.008716293183524916
2017-03-13 00:00:00-04:00,-0.019082609977710937,-0.023811319358274713,-0.00821564659157872
2017-03-14 00:00:00-04:00,-0.021073541996960744,-0.02363024788994643,-0.012010960859962536
2017-03-15 00:00:00-04:00,-0.011521506985764719,-0.014807754051924485,-0.003461378360703396
2017-03-16 00:00:00-04:00,-0.010367493297744397,-0.015630065907232923,-0.005421699012680369
2017-03-17 00:00:00-04:00,-0.005134300341841957,-0.009729395548210886,-0.007168118389871884
2017-03-20 00:00:00-04:00,0.0,-0.003183639006869237,-0.008257397768238008
2017-03-21 00:00:00-04:00,-0.009061784462451032,-0.01055328789070332,-0.02099062458216682
2017-03-22 00:00:00-04:00,-0.0010120678653432193,-0.0026941886865984887,-0.018687106317827856
2017-03-23 00:00:00-04:00,-0.003988524915621632,-0.005518459582478306,-0.019734193485978553
2017-03-24 00:00:00-04:00,-0.002036432548080516,-0.0031155743153072246,-0.020446315668150864
2017-03-27 00:00:00-04:00,0.0,0.0,-0.021451284131678978
2017-03-28 00:00:00-04:00,0.0,-0.0009976877305838342,-0.0143309443770686
2017-03-29 00:00:00-04:00,0.0,0.0,-0.013409257750080762
2017-03-30 00:00:00-04:00,0.0,0.0,-0.01026792274003583
2017-03-31 00:00:00-04:00,-2.988303032455455e-07,0.0,-0.012571514509967407
2017-04-03 00:00:00-04:00,0.0,0.0,-0.014288972683631244
2017-04-04 00:00:00-04:00,-0.01138586121996911,-0.011942666474555537,-0.01366064687714819
2017-04-05 00:00:00-04:00,-0.01369561723309588,-0.01326509349125836,-0.01659241744237748
2017-04-06 00:00:00-04:00,-0.012368997923430047,-0.011892047577129337,-0.013828092617340903
2017-04-07 00:00:00-04:00,-0.013730425912559603,-0.014464802652524788,-0.014833428608832543
2017-04-10 00:00:00-04:00,-0.017377341877668855,-0.01660157715949077,-0.014247148001379344
2017-04-11 00:00:00-04:00,-0.013893322161188477,-0.013268259520429645,-0.015420003238656539
2017-04-12 00:00:00-04:00,-0.015235318189877617,-0.014140487546135097,-0.019734193485978668
2017-04-13 00:00:00-04:00,-0.019440501720979768,-0.01787134810774268,-0.026100880398535746
2017-04-17 00:00:00-04:00,-0.009887515926382472,-0.009583033804205682,-0.017472279387113532
2017-04-18 00:00:00-04:00,-0.007816685351422192,-0.005184989320035536,-0.02040441748030635
2017-04-19 00:00:00-04:00,-0.010460997508450956,-0.007602980957517876,-0.0222053045016958
2017-04-20 00:00:00-04:00,-0.004285038424616208,-0.003270022966144877,-0.014247148001379344
2017-04-21 00:00:00-04:00,-0.0014066586985067697,-0.001105899952337908,-0.017388556517017005
2017-04-24 00:00:00-04:00,0.0,0.0,-0.006581911288011529
2017-04-25 00:00:00-04:00,0.0,0.0,-0.000801578488500263
2017-04-26 00:00:00-04:00,0.0,0.0,-0.0014298307893907038
2017-04-27 00:00:00-04:00,0.0,0.0,-0.0005922345604628059
2017-04-28 00:00:00-04:00,-0.0008241976073839905,-0.0006622911054534206,-0.002770352283638913
2017-05-01 00:00:00-04:00,0.0,0.0,-0.0002571225632990794
2017-05-02 00:00:00-04:00,-0.004035160735627725,-0.002326535161874691,0.0
2017-05-03 00:00:00-04:00,-0.006267669969017764,-0.0020864321922716496,-0.0012147546236818553
2017-05-04 00:00:00-04:00,-0.009782052772206085,-0.004982014804300471,-4.19666559852119e-05
2017-05-05 00:00:00-04:00,-0.0075980729224945035,-0.003062340840755348,0.0
2017-05-08 00:00:00-04:00,-0.010412065969290995,-0.006630422542898006,-0.0001667760692301564
2017-05-09 00:00:00-04:00,-0.010479443292283269,-0.005818427799710959,-0.0010844837197126356
2017-05-10 00:00:00-04:00,0.0,0.0,0.0
2017-05-11 00:00:00-04:00,0.0,0.0,-0.002042839417297346
2017-05-12 00:00:00-04:00,0.0,0.0,-0.003710369368894847
2017-05-15 00:00:00-04:00,0.0,0.0,0.0
2017-05-16 00:00:00-04:00,0.0,0.0,-0.0009156353536610146
2017-05-17 00:00:00-04:00,-0.01744380941044239,-0.01478632178527411,-0.018643454602071743
2017-05-18 00:00:00-04:00,-0.009087798253735239,-0.0057567165610108405,-0.014690039394667079
2017-05-19 00:00:00-04:00,-0.002342233162892384,0.0,-0.00828146826488799
2017-05-22 00:00:00-04:00,0.0,0.0,-0.0032461310791381632
2017-05-23 00:00:00-04:00,-0.003324981743791129,-0.003723665664007597,-0.0010403685793792124
2017-05-24 00:00:00-04:00,0.0,0.0,0.0
2017-05-25 00:00:00-04:00,0.0,0.0,0.0
2017-05-26 00:00:00-04:00,0.0,0.0,-0.00020687518087973786
2017-05-30 00:00:00-04:00,0.0,0.0,-0.0010756057650088892
2017-05-31 00:00:00-04:00,-0.0009654926472353139,-0.0008436820593521132,-0.0013237833942817236
2017-06-01 00:00:00-04:00,0.0,0.0,0.0
2017-06-02 00:00:00-04:00,0.0,0.0,0.0
2017-06-05 00:00:00-04:00,0.0,0.0,-0.0007373997359160242
2017-06-06 00:00:00-04:00,0.0,0.0,-0.00393207987835916
2017-06-07 00:00:00-04:00,0.0,0.0,-0.0020890836378042008
2017-06-08 00:00:00-04:00,0.0,0.0,-0.0015976994278181088
2017-06-09 00:00:00-04:00,-0.02074605757025759,-0.017684101032331305,-0.0031128905810911957
2017-06-12 00:00:00-04:00,-0.02279992338726667,-0.01939726944734907,-0.003317580098429309
2017-06-13 00:00:00-04:00,-0.016909577813736792,-0.0141846622462053,0.0
